tx_hash,tx_id,shard_id,completion_type,success,send_time,completion_time,latency_ms,block_number,created_at
0x5d29aa980dd4486214fa5b0ace34916e81969e63bb6d3d37b4117465abd4644b,0x45da8e54f56a1039252e83042d0797a6a00f16f72c402d94ddad2e4660c2e32a,0,2,false,,1775639249000,,69,1775639253001
0x5a29c904594465c983bf2eb70a67d05e991364b011575edb9da1da8356b70257,0x9002aa4a54858a1380e3f493e1f0b184876b36558807c4974b24164747d381c0,0,2,false,,1775639249000,,69,1775639253009
0xc66f8260c17def2bf7d69f38f1b7377a21947738cb5332bfd5ce064800eec1b5,0x59277615df32f55d204f9c1cd13ed7420eab46395addba532723d9387f818b2d,0,2,false,,1775639249000,,69,1775639253019
0xa8a4a4b6e225aa2eb17c7e217a59794a6f7758e9b7824f4279076f62102793ec,0x46b60837b0c8c662c744c365e55b61a503bbf626bb1148b5fa9c8ec2b191bcf2,0,2,false,,1775639249000,,69,1775639253028
0x69e84eff3ce7ccfbe5f66cec0e0470678955216ed4dca2614cd3fd22c0ce1174,0xba38d497d172d852ab1e125420ff27878df129a7b4294d9cc948cd7f5dc1424a,0,2,false,,1775639249000,,69,1775639253036
0xdef15f93667511482476f222acdf37699f6584caca407d69b22cfa3686dfabcf,0xc852cc7b008d8783e6641f8cf181333506a9fea14f0f7360d1ba289d94bccd2a,0,2,false,,1775639249000,,69,1775639253046
0xc914251e7cb625107feff94a21871cdcb41b9291a8801908d9ee009d6454c492,0x0d5e16ba92ed26dce6cf1b1fa1b01fa46f44e10e85529f68b9f4e09be705eaee,0,2,false,,1775639249000,,69,1775639253056
0x9cf0b298b7f755ed7f59ca4cd62e7e4afce3c2245872cc01befc82ca3e4c0685,0xfbdbe81f3da06490dcabd8825affdc2ec592b61577e65ac9f113de718b2626bb,0,2,false,,1775639249000,,69,1775639253076
0x58de3c87bf42a1ab3438d3748d52e418c24b513a3c334794477858109915b8b6,0x2f69736c0dc62928455575006a04b033077b9a45a08d443cfa4092767942052d,0,2,false,,1775639249000,,69,1775639253089
0x272a9a490ba48c92a16c38b3101ae2f9243af5cdea8edd7e6ad9a91b14139397,0x0942b701baad675e3da58f2f05ef1b8a3a623469c156d0a9e0e04743627694ee,0,2,false,,1775639249000,,69,1775639253099
0xf2e834e358720e52d301404bc0d4ce3d078e8f26cc2e4d17e2455485ff330e29,0x50f0867ad49f336f9e397fe43920ba364d44b42ad3b7c7645981c279c4dfe534,0,2,false,,1775639249000,,69,1775639253111
0x4347ac89ab595431d6a4ed468cd53ef13969768d5e275ee0f588d234e65dc330,0xa90c3a7a1519e4a32f0cd237fe1cadac9d6004a4b6ace4224b16349a30d51e8e,0,2,false,,1775639249000,,69,1775639253124
