tx_hash,tx_id,shard_id,completion_type,success,send_time,completion_time,latency_ms,block_number,created_at,event_name
0x12d44a8b1ed24b4e9ba97ad64868a6ddddc5ff8e5811ea1f590458516121b295,0x3441eee234627ba01e4053676a142c715bac197276969b6d975bad348cd88c21,0,1,true,,1776758552000,,89,1776758554045,NftChainspaceIntentFinalized
0xb60fdaec850c1f1b877fccd377b7e08fbd411041f7a62dc3891f7d8788728e33,0xe6f03c799f72027fa78e616a596618cc0795c12f31511088e731b78a05a2938c,0,1,true,,1776758552000,,89,1776758554061,NftChainspaceIntentFinalized
0xf1735374e40eaf2ae7139b10388a075549d8c1075995abbbc4061ca8577884a1,0x9a580829e50cc3cff1a89b4a3cb21dec7f617999df7249b1e0ea8a6f1efd0264,0,1,true,,1776758552000,,89,1776758554076,NftChainspaceIntentFinalized
0x9ec20b999c510383ea5a997db30cecea5d3cdd62bc43b72ef7e6801f91a79058,0x4f3c56d29346aeca96fadd6729e15a7a19729f008fe61bb87f68fb843346d31d,0,1,true,,1776758552000,,89,1776758554095,NftChainspaceIntentFinalized
0x91aceace8c9ea596a19346f859007b2c91891824d195c8997c21b81bc0771e5a,0x2dc7482331836ac76c204350d22cea018561073c2bd88a690ec6f623c9073b37,0,1,true,,1776758552000,,89,1776758554109,NftChainspaceIntentFinalized
0x186998aa8c6f592b11c3cd145c404d8126a325d6fe69de5d807f412b7cfcbfad,0x821291d36d552d5db87f98cc6cf397ca0e4deac7cbc6b3ae62d6cde711017d68,0,1,true,,1776758552000,,89,1776758554125,NftChainspaceIntentFinalized
0x93c255a398cc6bb47e7a2d24295972e3738b73a9727547c4f612fe768bd7d593,0x320a3591e121f5a44101b491272e81e5cfb00d6f9aea18cadd0b4edccb673f77,0,3,false,,1776758552000,,89,1776758554138,NftChainspaceIntentFinalized
0xdf0205a5ae3d9442b83194b5a7d57b73517c360e88d48d82c8337c2db86efcec,0x5474f47b90a592432a957bbf267affe52a24d09c9dca6c01821bf68fc9039f4a,0,3,false,,1776758552000,,89,1776758554152,NftChainspaceIntentFinalized
0x295780bfea70a8ab66260848dcd63caed898baabdd7a3d55ef7811e1565be404,0x4f10d9cc090cc9c0a343387608074db3d85b8886f4e1c02aa120d5c11e9180d4,0,3,false,,1776758552000,,89,1776758554164,NftChainspaceIntentFinalized
0x5ec523905bc9866f3d34ececc80ac535f775312330d6996b878804deb50664e4,0x28f35780ad977cbc346fdfb0d1d017098066ce6ee1b70078d5e6384b86866efb,0,1,true,,1776758552000,,89,1776758554176,NftChainspaceIntentFinalized
