tx_hash,tx_id,shard_id,completion_type,success,send_time,completion_time,latency_ms,block_number,created_at,event_name
0x381d5b94fb0b8b3b686a72ad8eb9a4ace69f8f61d08b7ed3fa273486963c54df,0x6c15f22c5980ab54f6312ce5fca931e869e92c05132ded93ce556887b984a855,0,3,false,,1776757957000,,85,1776757959856,AmmChainspaceIntentFinalized
0x28e302a85e2803f4e8437aeb5488cdd5a59f36c544546c0d003ff0467c83e4dd,0x8002a49fd085f3ed00cb560876404f05a8ee8cc025ce0711e3c52fa94fc24dfe,0,3,false,,1776757957000,,85,1776757959872,AmmChainspaceIntentFinalized
0xf2920c2c3c681645fa89ab68371217f75a2f71b5945fc446c60f754e5664749c,0x7d0305306d9c8a6f2fb5b02cc0532182131861581902133aa1ca0548bc68c320,0,3,false,,1776757957000,,85,1776757959888,AmmChainspaceIntentFinalized
0x092ef5b0273dc0b41bdc860978a6431b13f080404d11ce493c3cf8f1c8075854,0xade8658b5f076ef4e7d82ce3a39804d999fad7fa45180daf90c1e212af2fd3ee,0,3,false,,1776757957000,,85,1776757959903,AmmChainspaceIntentFinalized
0x18aa1711adfa5a48a0dab3b7c3f01323b0dcb878549960dd6f25038f224a5300,0xfd44ceb3cfdf426384d6a12111ad75696a207b44d337b209d6c4914da704c87a,0,3,false,,1776757958000,,86,1776757960875,AmmChainspaceIntentFinalized
0x6bf17b3f81d61732e90e1c9c580f40bd9f6d610b190cb8d9e26cf5be49f525cf,0x7d5596a0f6837f17af0b9b2faf56dd755afccb5cbf3e58b1a37ae36158634c0d,0,3,false,,1776757958000,,86,1776757960884,AmmChainspaceIntentFinalized
0x870d4467ef21243f4bbfdf1e6230fa632c45d323d01c754994ff2aa12cb46d39,0xa1b2aafe7fb3bf07bcbb1fa471ccec1107f534eb66d6551ddc26c2fc234037f8,0,3,false,,1776757958000,,86,1776757960892,AmmChainspaceIntentFinalized
0xff37b3ea6e700dd80b1ed64a5ed96665082173e0b3fcaf5049f04438c388fc59,0x00e42efd26a208c195d440551050df8f8db518e855e1f840bad3eb14bbe02cc0,0,3,false,,1776757958000,,86,1776757960899,AmmChainspaceIntentFinalized
0x189b82aea4b4603aade5fd94b29903d7e14e4084ec51c2e8d9742e4eec496f3c,0x2a1f161979d36901c1191cb976b07ae8c2237ec2f35f97445fc8b6a984203185,0,3,false,,1776757958000,,86,1776757960912,AmmChainspaceIntentFinalized
0xcbdb8910700576b6a52b4352a3ec6a456fe60f75855032baa85e56c8c85d02cc,0xff6fc4b8a6553ab4258d8e20f92ce94e6abeac40d9746ea3aca1c39111582f57,0,3,false,,1776757958000,,86,1776757960921,AmmChainspaceIntentFinalized
0x9502d4db5d05d438f1f778d0cddbe1d343b19e617f92dd43e2db59b32cda2caa,0x76f1002b152ab9d8ed1fd1875667c5ecdf8982deb5c6763f7fa7e4a23ad4b3b5,0,3,false,,1776757958000,,86,1776757960939,AmmChainspaceIntentFinalized
0xfc946d04ba6463d390766bb83b24b7c1dbad35ae261efcd0377beffb7141d489,0x9a5fb9db9c79ad0bea95c292068e306957bc6d5498cbf267757428a0f656d7b8,0,3,false,,1776757959000,,87,1776757962902,AmmChainspaceIntentFinalized
0x43d113831c8cc7f6cbe7a78d0dbf784ad46f8b9c4fa46b8477858a3234d90786,0x8244356e4add2ffe5d81e7f024024c8d34ca11e7863ec6f33ce936da4c5697d1,0,3,false,,1776757959000,,87,1776757962912,AmmChainspaceIntentFinalized
0x7edf884c65587289ac2b445f4d1bd6678026be02c6634c913543cf268062ea63,0x7a1f66c9701b5a78d15e3efc814d2ef22736b8549b5125146cc234d34ff837f8,0,3,false,,1776757959000,,87,1776757962922,AmmChainspaceIntentFinalized
0x6e89f833d812949eb1ba38ebcd5e06ab7e231b68f1553071bb6ef0eae4abe979,0xd6de2cf2219333e329140aae3437c3e39fbf9e4d42acdb22bf3186040def85d6,0,3,false,,1776757959000,,87,1776757962931,AmmChainspaceIntentFinalized
0x31f98f4685330930f7c3e554f6ac2959026415ee86c3549a18e778020aa55145,0x635abc6f896a2ef86c4e02c5a18ff136bd8e4a8aea9cb828b8cfc6bb8e754c4b,0,3,false,,1776757959000,,87,1776757962944,AmmChainspaceIntentFinalized
0x2150a013b4739f3c24d71a5725884d0725da5ebc0f23181bfc5441461b53297a,0xfbabf2e3cb087ca138c22a005b83ca21346e438ea5c8b9f07d688299bdb64652,0,3,false,,1776757959000,,87,1776757962955,AmmChainspaceIntentFinalized
0x4800fa9f1a798c0c37d72405f79730d15085448007c34d0da360cf08aeb3e987,0x9883c8031619ad6fefb8e54e5c7e94b5f304e1d6327f1e2b7e75e28905a4f660,0,3,false,,1776757959000,,87,1776757962967,AmmChainspaceIntentFinalized
0x6da89b94fee9f5200ca636acb81bfdf8dc87e3fa200d4a74b78a95c31ea1cbd3,0xea30d07c6d2e628a23bf1a4402dab1dd65f584636db278763e418fbf461135c3,0,3,false,,1776757959000,,87,1776757962977,AmmChainspaceIntentFinalized
0xd6e5d763030eaa8c535f2a8e1fd90d0bf78821fe26c653b55334ee3eb3aaa677,0xdf5d8924df6f7dbfa0f03d82433ad929f7ac1f60b1929eb0570614bb4ae5a0b6,0,3,false,,1776757959000,,87,1776757962990,AmmChainspaceIntentFinalized
0xd829d789e58f256c151bac2a716d3c34fdbacafd460f542a27d0c04050322b24,0x08feb6cb12dfed4c4a83ef0b9eb4bf2d92543809dc03c73e50e62489e80561d9,0,3,false,,1776757959000,,87,1776757963000,AmmChainspaceIntentFinalized
0xb690a0ecb2b1a6dec885589e6ce6dd8c177a90a2546c1fee1a8110bc53443fd9,0x52ed799273b1e47d2222f772a04596ae1af5913b6291c2108fc86af0923e2539,0,3,false,,1776757959000,,87,1776757963009,AmmChainspaceIntentFinalized
0xfe469357e982b74f15bf1ca90e509c7f5738e152f47168273d923593610c6fc3,0x80286cf8d5308896954bb8de22fc446aa36eada09c1af41225f74ff56a83084e,0,3,false,,1776757959000,,87,1776757963019,AmmChainspaceIntentFinalized
0x2f0cba106a92567aadcef5f875168df3e0f168e8487da22302988d159782fb61,0xd72c142ad1f8336f2aff1c7ecb95a5d5f5cc27851ec2662d0a422eae30cb1fdb,0,3,false,,1776757959000,,87,1776757963028,AmmChainspaceIntentFinalized
0xb9d5f7f50056923feae4c2e000896c34f48713b409e794b2f6134b0dc69bfc85,0x43ab07d539481cbd768b287941dfa89e0ae7da1084717ce8c1af7f7d5bf47a0e,0,3,false,,1776757959000,,87,1776757963038,AmmChainspaceIntentFinalized
0x4a0d98cd22a555d3b450bd238b4f569fdfaac166eacb8697a8a38aaa82e0d73d,0x8406e3b0b811faa5df71ae4917e233c353c1c280cf122701ba651d8c2a5b6488,0,3,false,,1776757959000,,87,1776757963049,AmmChainspaceIntentFinalized
0x7c314bfe8039f0f945fbda2aad0213eecdd78629ed01d92b68560ebf6e46c193,0xa825b0c0660a4a094f1afd0b9b1493ccd0c02568ee6db503aa001c6a38be7ef7,0,3,false,,1776757959000,,87,1776757963059,AmmChainspaceIntentFinalized
0xe7ff8c30488172f76086a81a69ee50304c0c330fa715f9981583eaec9f605366,0xa693a4237893eabe0771d94f5621fd505cb6e60562b5d957dd28778a4b4ed7e6,0,3,false,,1776757959000,,87,1776757963069,AmmChainspaceIntentFinalized
0x867bbffff96f192447f14eb9622d498f4ed4c66badd0f01f83d49a09479a25a9,0x5ef0dbb4f8c14ed7fff2e27661121f3b785796ecc12f58b82e4851f06b9557a5,0,3,false,,1776757959000,,87,1776757963079,AmmChainspaceIntentFinalized
