tx_hash,tx_id,shard_id,completion_type,success,send_time,completion_time,latency_ms,block_number,created_at,event_name
0x9353fc7bfd634d81699d967a24f75ce0cce64d6030fd6fe9926ebebadf9af608,0xcf9df5d2b1a439b562ae69e63ec1aff0f8014edc174616dcb4250c91ad072207,0,3,false,,1776756099000,,88,1776756102043,MevBotChainspaceIntentFinalized
0x912352c56105b9cfd11ab1f6f547ace3b94a3b21120cc148fe827e114d77878d,0x7d5a5927c38bd97b0289da564a87c76527186e75fd895578d14aa98f87f6a4f0,0,3,false,,1776756099000,,88,1776756102060,MevBotChainspaceIntentFinalized
0x19a9acbce6cceb574fe16dcc4441f7fd4ba2ad641e562cb5e4d2469340b9abb3,0x951a41def93da1b0220e6b80d1883d86d5ef353017baa1fcdaa8c4eb955a2ba5,0,3,false,,1776756099000,,88,1776756102083,MevBotChainspaceIntentFinalized
0x9e15811c504a4bb59d26e1086a21d7d8c5fb1a20790b63470abafe7486cdecda,0xa3e746e65554351df7265951b3e7e24871053041125fa1585198e757ab49a0dd,0,3,false,,1776756099000,,88,1776756102100,MevBotChainspaceIntentFinalized
0x2be1e75e7e64e2666a51f42c5eb018c20cd1373c427e39bb543b7d3898222c21,0x1ee3335f58411a105ea08208778b7d4f1e02c6dbe8235fde9e6163488afb84f0,0,3,false,,1776756099000,,88,1776756102114,MevBotChainspaceIntentFinalized
0x53eec5f104a83489344b88b1ac5189e4638827ee04dfa7c26ce2e4d3f2dca7af,0x155d39d7d91ef8bb4b89af5bebfa2776bd7dd2b66c550964a100992b27b8e04a,0,3,false,,1776756099000,,88,1776756102132,MevBotChainspaceIntentFinalized
0x2053226d2795df9e4bf8244860450acd97bb5cf5f0b483ab65b978d8bc793f5a,0x1e40cc739becd62242cefa7487f1e26f86b0dfc126395c420c5a3e0697e1b582,0,3,false,,1776756099000,,88,1776756102157,MevBotChainspaceIntentFinalized
0x9839d171fe25e806ac557ed6dfa4268e9fccff7962b2729746005c1400abbe3e,0x35259a7434108d6685f09cbdc1a31f5fe460a49f618cd62774f96d73e7540c8e,0,3,false,,1776756099000,,88,1776756102191,MevBotChainspaceIntentFinalized
0xfc5eedfa4e9730526917dfe7f7722767f4bc934e9d5ece8e5256839a261ac99e,0xcee152fc33445e78cd4c4a7cbe52ea03410c3e8d6fc7755b862a0fd7266b6bf6,0,3,false,,1776756099000,,88,1776756102214,MevBotChainspaceIntentFinalized
0xb2132cb6462723cd7b948e6b1044b2f18092d98cf73e60bfecfe75974185809f,0x17a9e84f92ff5517af7bf931131d9d06374c4d954e1e4b71d6eb262452fce4e9,0,3,false,,1776756099000,,88,1776756102236,MevBotChainspaceIntentFinalized
0x59755a268dbb2a6f36a8c551cc66e7ab7ed763cddc3edaa8b67f020fb9780c42,0xb85342a2c26fa08175cc754417e87f921b549b031539bb2aa55aabad7e0761be,0,3,false,,1776756099000,,88,1776756102253,MevBotChainspaceIntentFinalized
0x890051faddc6d5337b43c37de862e74d37e77c78a151cafdb4e91c13624bf9d3,0xb0452913f21082a90bce2ec4a10404b4a1ffbee155903cf2f225aea309565b2a,0,3,false,,1776756099000,,88,1776756102271,MevBotChainspaceIntentFinalized
0x8b9305b8b7cd1b322416f0abcbf0d1be413c7f24edf23788c269fd75bf0e0599,0xd1dae8c9e93b1e1a5f2ad7717370612473a8c4b5eff1244009afa94d1128b857,0,3,false,,1776756099000,,88,1776756102293,MevBotChainspaceIntentFinalized
0x0a3ab0635d76a23f3d3a5a70dc8744d30739e87e3dc9516469ae6597e44abd10,0x5fe577029308c2e6bfbd961ad793f1d3a531eb1b259f62b669537f38580c56d9,0,3,false,,1776756099000,,88,1776756102327,MevBotChainspaceIntentFinalized
0x2f82e479b9d22c22ac892009fd995ecf800fc47813dfba7125e28052f12d964c,0xf7abbfe27c4c6667205f044e50bca990b2e9c9946943fcd42085a370e2091dad,0,3,false,,1776756099000,,88,1776756102344,MevBotChainspaceIntentFinalized
0x9d30cc951fba9f6bda83213d8800e0a61ecb2b7cb85b43eef08afaac75b66694,0x7ab6aa1f2653eb409d80dcdd7b5ef10ee0dbe48f3f8eb693f5fcb6c5f6063d7d,0,3,false,,1776756099000,,88,1776756102370,MevBotChainspaceIntentFinalized
0x8e6f58954cc97f481122d1cc3fdf70e85883c54de6c3a1e8ffb2b37847c7cb51,0x8c535e569b15b7a863e8822c9a8a1ed30346ef74b1540c413b07a60c7c3a7973,0,3,false,,1776756099000,,88,1776756102394,MevBotChainspaceIntentFinalized
